sexo;idade;uf;situacao_funcional;pmt_valor;margem_saldo;conceder
MASCULINO;55;RJ;ATIVO PERMANENTE;9604.74;1752.66;1
FEMININO;46;MG;ATIVO PERMANENTE;1468.37;339.12;1
FEMININO;62;RJ;BENEFICIARIO PENSAO;1745.04;1589.82;1
FEMININO;42;RS;CELETISTA EMPREGADO;760.47;156.34;1
MASCULINO;39;DF;ATIVO PERMANENTE;7500.93;-3682.50;1
FEMININO;38;RS;CELETISTA EMPREGADO;3286.38;728.26;1
FEMININO;90;SP;APOSENTADO;2768.01;2284.75;1
MASCULINO;38;GO;ATIVO PERMANENTE;3316.90;4278.96;1
MASCULINO;32;AM;ATIVO PERMANENTE;2391.94;2008.38;1
MASCULINO;36;DF;ATIVO PERMANENTE;1653.53;-934.65;1
MASCULINO;36;DF;ATIVO PERMANENTE;5492.65;170.40;1
FEMININO;38;DF;ATIVO PERMANENTE;13083.95;-13956.57;1
MASCULINO;52;RJ;ATIVO PERMANENTE;2986.59;-3738.24;1
FEMININO;37;DF;CELETISTA EMPREGADO;5854.36;-2168.14;1
FEMININO;58;RJ;BENEFICIARIO PENSAO;1184.16;-713.52;1
FEMININO;77;RJ;BENEFICIARIO PENSAO;4343.60;470.00;1
FEMININO;66;RJ;APOSENTADO;1046.36;0.00;1
MASCULINO;36;SP;NAO INFORMADO;1691.31;0.00;1
FEMININO;48;PB;CELETISTA EMPREGADO;5106.25;2774.37;1
FEMININO;38;PB;BENEFICIARIO PENSAO;1137.54;626.20;1
MASCULINO;58;RJ;BENEFICIARIO PENSAO;888.36;0.20;1
FEMININO;45;PB;ATIVO PERMANENTE;2565.74;0.00;1
MASCULINO;36;MA;ATIVO PERMANENTE;531.47;-9927.27;1
FEMININO;40;RS;CELETISTA EMPREGADO;1274.37;226.89;1
FEMININO;45;SC;ATIVO PERMANENTE;6578.00;7543.28;1
FEMININO;59;MG;BENEFICIARIO PENSAO;816.60;-654.36;1
FEMININO;60;RJ;BENEFICIARIO PENSAO;5402.36;-526.44;1
MASCULINO;78;PA;APOSENTADO;7885.92;-6384.00;1
FEMININO;46;SC;ATIVO PERMANENTE;4354.81;-1896.56;1
MASCULINO;43;PB;CONTRATO TEMPORARIO;875.20;8.00;1
FEMININO;55;RJ;ATIVO PERMANENTE;2479.87;72.20;1
MASCULINO;85;PE;APOSENTADO;3523.38;3274.24;1
FEMININO;37;MA;CELETISTA EMPREGADO;401.52;476.07;1
MASCULINO;39;RS;CELETISTA EMPREGADO;755.10;570.82;1
FEMININO;68;BA;BENEFICIARIO PENSAO;10369.32;-3497.69;1
FEMININO;68;SP;APOSENTADO;9006.45;4061.61;1
FEMININO;37;DF;ATIVO PERMANENTE;3090.75;-362.75;1
MASCULINO;40;MG;ATIVO PERMANENTE;3826.91;1731.44;1
FEMININO;85;PA;APOSENTADO;1841.08;470.18;1
FEMININO;63;PB;BENEFICIARIO PENSAO;3087.80;1632.80;1
FEMININO;58;RJ;BENEFICIARIO PENSAO;1148.45;-223.02;1
FEMININO;56;RJ;ATIVO PERMANENTE;4349.28;-5388.72;1
FEMININO;57;RJ;ATIVO PERMANENTE;2760.63;-3154.71;1
FEMININO;38;DF;NAO INFORMADO;2549.95;0.00;1
MASCULINO;73;RJ;APOSENTADO;5090.18;-1453.16;1
FEMININO;38;DF;ATIVO PERMANENTE;786.82;729.93;1
MASCULINO;39;BA;ATIVO PERMANENTE;11003.16;-287.17;1
MASCULINO;41;BA;ATIVO PERMANENTE;5077.10;2419.70;1
FEMININO;45;SC;ATIVO PERMANENTE;4538.06;-7775.46;1
FEMININO;45;RJ;ATIVO PERMANENTE;3107.67;1195.48;1
FEMININO;68;RJ;BENEFICIARIO PENSAO;16438.44;3985.80;1
FEMININO;67;SP;APOSENTADO;845.67;6.48;1
MASCULINO;57;RJ;ATIVO PERMANENTE;4830.51;56.52;1
MASCULINO;42;RS;NAO INFORMADO;1444.09;169.71;1
MASCULINO;45;MG;ATIVO PERMANENTE;4799.78;1236.96;1
MASCULINO;38;DF;ATIVO PERMANENTE;3109.58;245.52;1
MASCULINO;81;PE;APOSENTADO;746.54;-1011.88;1
FEMININO;88;MG;APOSENTADO;4653.04;4517.73;1
FEMININO;80;MG;BENEFICIARIO PENSAO;2044.84;2593.76;1
MASCULINO;56;RJ;ATIVO PERMANENTE;1515.59;-300.00;1
FEMININO;31;MA;ATIVO PERMANENTE;3884.62;140.74;1
FEMININO;50;RJ;BENEFICIARIO PENSAO;3246.90;-1233.00;1
FEMININO;37;RS;ATIVO PERMANENTE;2748.03;-36.52;1
FEMININO;44;SC;ATIVO PERMANENTE;9057.78;10939.42;1
MASCULINO;53;RJ;ATIVO PERMANENTE;3071.49;548.00;1
MASCULINO;29;AM;ATIVO PERMANENTE;4178.31;1123.72;1
FEMININO;53;RJ;BENEFICIARIO PENSAO;2742.59;1972.84;1
FEMININO;55;RJ;BENEFICIARIO PENSAO;1317.00;-612.32;1
MASCULINO;51;RJ;CEDIDO SUS LEI 8270;3886.34;-2684.11;1
FEMININO;69;MT;BENEFICIARIO PENSAO;480.58;246.62;1
FEMININO;77;PA;BENEFICIARIO PENSAO;12100.96;14141.32;1
FEMININO;84;MA;BENEFICIARIO PENSAO;3269.06;884.32;1
MASCULINO;56;RJ;ATIVO PERMANENTE;11639.23;3795.46;1
FEMININO;90;PE;APOSENTADO;816.96;-1791.80;1
FEMININO;77;PA;APOSENTADO;4947.64;5983.96;1
FEMININO;53;RJ;ATIVO PERMANENTE;2798.64;1660.46;1
FEMININO;52;SP;ATIVO PERMANENTE;5907.98;-5899.80;1
MASCULINO;35;PR;ATIVO PERMANENTE;1624.34;-1309.41;1
MASCULINO;46;MG;ATIVO PERMANENTE;5014.32;86.40;1
MASCULINO;38;DF;ATIVO PERMANENTE;7757.77;-1933.70;1
FEMININO;59;RJ;BENEFICIARIO PENSAO;645.82;14.00;1
MASCULINO;34;DF;ATIVO PERMANENTE;4365.41;3027.57;1
MASCULINO;72;BA;APOSENTADO;9528.84;-2262.24;1
MASCULINO;86;PE;APOSENTADO;566.20;-111.76;1
FEMININO;37;DF;ATIVO PERMANENTE;1517.26;595.46;1
FEMININO;51;BA;BENEFICIARIO PENSAO;3143.84;-3686.94;1
FEMININO;65;RJ;BENEFICIARIO PENSAO;1232.00;-334.84;1
FEMININO;38;GO;ATIVO PERMANENTE;13570.81;-8609.25;1
MASCULINO;37;CE;ATIVO PERMANENTE;4657.28;3000.52;1
FEMININO;79;SP;APOSENTADO;3949.04;1980.10;1
FEMININO;48;MG;ATIVO PERMANENTE;5170.41;-3433.04;1
FEMININO;44;AM;ATIVO PERMANENTE;2194.86;831.42;1
MASCULINO;36;PB;ATIVO PERMANENTE;6318.24;579.71;1
MASCULINO;36;DF;ATIVO PERMANENTE;5481.56;2560.34;1
FEMININO;93;RS;APOSENTADO;5416.20;4821.95;1
FEMININO;56;RJ;ATIVO PERMANENTE;2607.89;-4085.76;1
FEMININO;45;SC;ATIVO PERMANENTE;5156.48;-13915.80;1
MASCULINO;82;PE;APOSENTADO;6540.58;1848.86;1
FEMININO;38;CE;ATIVO PERMANENTE;6122.87;-1976.58;1
MASCULINO;52;RJ;ATIVO PERMANENTE;831.08;-466.92;1
FEMININO;56;RJ;APOSENTADO;7453.11;-10868.40;1
FEMININO;62;RJ;BENEFICIARIO PENSAO;2930.94;-4504.56;1
MASCULINO;44;SP;ATIVO PERMANENTE;6244.04;6144.04;1
MASCULINO;38;MT;ATIVO PERMANENTE;1067.28;0.00;1
MASCULINO;51;RJ;ATIVO PERMANENTE;18322.26;-8105.34;1
MASCULINO;65;SP;ATIVO PERMANENTE;5390.82;-7363.52;1
FEMININO;46;SC;ATIVO PERMANENTE;5931.84;2297.13;1
FEMININO;79;RJ;APOSENTADO;6061.76;7710.50;1
FEMININO;78;PA;APOSENTADO;6291.90;-6564.80;1
FEMININO;77;PA;APOSENTADO;14140.38;16707.46;1
MASCULINO;54;RJ;CEDIDO SUS LEI 8270;2633.90;-3502.33;1
MASCULINO;54;RJ;CEDIDO SUS LEI 8270;4281.19;286.60;1
FEMININO;39;BA;ATIVO PERMANENTE;916.08;542.40;1
FEMININO;38;DF;ATIVO PERMANENTE;14942.92;-2883.06;1
FEMININO;51;RJ;ATIVO PERMANENTE;5712.56;-2773.94;1
FEMININO;85;DF;APOSENTADO;3124.24;1980.00;1
MASCULINO;80;PA;APOSENTADO;2140.95;2784.86;1
FEMININO;96;RS;BENEFICIARIO PENSAO;3280.33;3261.65;1
FEMININO;43;GO;BENEFICIARIO PENSAO;2475.74;-1095.48;1
FEMININO;77;RJ;BENEFICIARIO PENSAO;1663.38;199.58;1
FEMININO;32;RR;ATIVO PERMANENTE;2830.34;-126.45;1
MASCULINO;42;DF;ATIVO PERMANENTE;6357.58;1562.94;1
FEMININO;51;RJ;ATIVO PERMANENTE;22097.93;-7206.28;1
MASCULINO;75;RO;APOSENTADO;3869.77;743.45;1
FEMININO;87;PE;APOSENTADO;3029.74;2640.15;1
MASCULINO;75;DF;APOSENTADO;9599.92;7994.00;1
FEMININO;56;RJ;BENEFICIARIO PENSAO;2499.52;-528.32;1
MASCULINO;37;PI;CELETISTA EMPREGADO;1981.58;1417.46;1
FEMININO;55;RJ;BENEFICIARIO PENSAO;903.44;-730.40;1
FEMININO;60;RJ;BENEFICIARIO PENSAO;800.55;-236.04;1
FEMININO;56;RJ;BENEFICIARIO PENSAO;2157.10;-2104.96;1
MASCULINO;82;CE;APOSENTADO;2264.30;1445.55;1
MASCULINO;82;PE;APOSENTADO;5343.21;3978.51;1
FEMININO;38;MA;ATIVO PERMANENTE;5592.99;2476.95;1
FEMININO;52;RJ;CONTRATO TEMPORARIO;915.88;104.12;1
MASCULINO;43;MG;ATIVO PERMANENTE;8229.74;9287.88;1
MASCULINO;49;PB;ATIVO PERMANENTE;5350.62;-1485.80;1
MASCULINO;38;AM;ATIVO PERMANENTE;3773.76;2960.58;1
FEMININO;39;RS;ATIVO PERMANENTE;3596.36;-2389.20;1
FEMININO;71;PB;BENEFICIARIO PENSAO;1487.74;491.52;1
MASCULINO;36;DF;ATIVO PERMANENTE;8267.37;-9669.00;1
FEMININO;39;RS;ATIVO PERMANENTE;2892.06;-845.32;1
FEMININO;57;RJ;BENEFICIARIO PENSAO;2618.92;-1705.88;1
FEMININO;37;MS;ATIVO PERMANENTE;9461.38;-2602.32;1
MASCULINO;31;RO;ATIVO PERMANENTE;4383.43;-2850.40;1
MASCULINO;39;DF;ATIVO PERMANENTE;3100.01;2188.11;1
FEMININO;88;AL;APOSENTADO;1948.73;1629.63;1
FEMININO;90;AM;NAO INFORMADO;1652.63;0.00;1
MASCULINO;19;MS;BENEFICIARIO PENSAO;2261.26;734.96;1
FEMININO;62;RJ;BENEFICIARIO PENSAO;1178.06;-45.76;1
FEMININO;66;SP;APOSENTADO;10075.79;-5441.54;1
MASCULINO;81;AP;APOSENTADO;309.55;99.46;1
FEMININO;81;BA;APOSENTADO;4062.38;3993.28;1
MASCULINO;38;DF;ATIVO PERMANENTE;1779.60;1856.16;1
FEMININO;37;GO;BENEFICIARIO PENSAO;1332.82;-621.92;1
MASCULINO;38;DF;ATIVO PERMANENTE;1335.38;1524.66;1
FEMININO;66;RJ;APOSENTADO;2553.16;-4350.08;1
FEMININO;53;RJ;BENEFICIARIO PENSAO;1577.42;-1564.80;1
FEMININO;78;PA;APOSENTADO;3867.67;902.49;1
FEMININO;41;DF;ATIVO PERMANENTE;14396.03;5504.68;1
FEMININO;62;RJ;BENEFICIARIO PENSAO;2611.22;1338.16;1
MASCULINO;37;PI;ATIVO PERMANENTE;1391.80;632.58;1
FEMININO;61;RJ;BENEFICIARIO PENSAO;2490.30;-4026.36;1
MASCULINO;44;DF;NAO INFORMADO;4484.43;2663.86;1
FEMININO;39;RS;CELETISTA EMPREGADO;2914.49;1497.50;1
FEMININO;55;RJ;BENEFICIARIO PENSAO;1706.28;-992.40;1
MASCULINO;40;BA;ATIVO PERMANENTE;2585.62;1140.42;1
FEMININO;40;SE;ATIVO PERMANENTE;4011.41;2940.96;1
FEMININO;38;GO;BENEFICIARIO PENSAO;1734.62;-1019.90;1
MASCULINO;80;MG;APOSENTADO;2385.20;3116.32;1
FEMININO;37;DF;ATIVO PERMANENTE;7689.53;-2888.47;1
FEMININO;46;DF;BENEFICIARIO PENSAO;858.56;0.00;1
MASCULINO;63;MT;ATIVO PERMANENTE;1564.18;-172.55;1
FEMININO;72;RJ;APOSENTADO;4004.61;-1134.06;1
FEMININO;80;RJ;BENEFICIARIO PENSAO;406.68;162.54;1
FEMININO;72;RJ;BENEFICIARIO PENSAO;747.12;-664.02;1
FEMININO;37;RS;ATIVO PERMANENTE;2250.88;248.24;1
FEMININO;95;BA;APOSENTADO;2323.26;2177.37;1
MASCULINO;45;RS;ATIVO PERMANENTE;18384.20;-12275.28;1
FEMININO;79;PE;APOSENTADO;3744.68;1184.10;1
FEMININO;63;RJ;APOSENTADO;15853.23;-14358.27;1
FEMININO;64;SC;BENEFICIARIO PENSAO;6177.54;-3913.80;1
FEMININO;77;PB;BENEFICIARIO PENSAO;2734.56;3006.68;1
FEMININO;57;MG;CELETISTA EMPREGADO;6827.92;2087.62;1
FEMININO;39;RS;CELETISTA EMPREGADO;3456.28;768.90;1
MASCULINO;38;MT;CELETISTA EMPREGADO;3065.81;1250.42;1
MASCULINO;54;RJ;ATIVO PERMANENTE;7111.98;-7917.12;1
FEMININO;38;PI;ATIVO PERMANENTE;17373.93;-12428.47;1
FEMININO;58;RS;BENEFICIARIO PENSAO;4684.70;-1836.96;1
MASCULINO;38;MA;ATIVO PERMANENTE;4036.88;1882.88;1
FEMININO;82;RJ;BENEFICIARIO PENSAO;3687.50;2830.40;1
FEMININO;70;MG;BENEFICIARIO PENSAO;4055.14;1594.68;1
MASCULINO;34;SP;ATIVO PERMANENTE;5954.96;-24.04;1
FEMININO;38;DF;ATIVO PERMANENTE;13663.95;-9475.07;1
FEMININO;45;PB;BENEFICIARIO PENSAO;3462.40;-5590.00;1
MASCULINO;36;PI;ATIVO PERMANENTE;2284.35;-1197.36;1
MASCULINO;38;DF;ATIVO PERMANENTE;2224.00;332.67;1
FEMININO;82;PA;APOSENTADO;4937.51;4149.84;1
FEMININO;81;PR;APOSENTADO;5078.14;2160.32;1
MASCULINO;45;PB;ATIVO PERMANENTE;6399.00;-2503.60;1
FEMININO;52;MG;ATIVO PERMANENTE;2275.40;361.96;1
FEMININO;36;MS;ATIVO PERMANENTE;7593.96;5387.69;1
FEMININO;45;PB;ATIVO PERMANENTE;6175.17;1870.73;1
MASCULINO;44;RN;ATIVO PERMANENTE;6598.55;-5625.60;1
FEMININO;37;MS;CELETISTA EMPREGADO;1748.66;159.71;1
FEMININO;88;MG;APOSENTADO;3032.50;2545.78;1
MASCULINO;38;DF;ATIVO PERMANENTE;4729.26;-1307.97;1
FEMININO;65;MG;BENEFICIARIO PENSAO;919.60;-1065.00;1
FEMININO;54;MG;ATIVO PERMANENTE;17214.90;2091.93;1
MASCULINO;36;DF;NOMEADO CARGO COMIS;906.72;125.50;1
MASCULINO;41;GO;ATIVO PERMANENTE;1955.51;1526.70;1
FEMININO;39;GO;BENEFICIARIO PENSAO;2252.48;-2087.68;1
MASCULINO;37;CE;ATIVO PERMANENTE;1306.99;1662.97;1
FEMININO;36;DF;BENEFICIARIO PENSAO;1800.74;-1131.00;1
FEMININO;49;MG;ATIVO PERMANENTE;7840.76;3157.76;1
FEMININO;44;TO;ATIVO PERMANENTE;6506.65;-7325.64;1
FEMININO;40;RS;ATIVO PERMANENTE;5115.95;-4028.67;1
FEMININO;68;RJ;BENEFICIARIO PENSAO;2556.08;0.00;1
MASCULINO;70;SP;APOSENTADO;5007.91;-3767.45;1
FEMININO;85;CE;APOSENTADO;114.75;-2609.66;1
FEMININO;32;AM;CELETISTA EMPREGADO;1915.04;593.88;1
FEMININO;51;PB;ATIVO PERMANENTE;4528.77;4516.64;1
FEMININO;47;DF;ATIVO PERMANENTE;4963.08;-1152.15;1
FEMININO;37;CE;ATIVO PERMANENTE;5960.56;7538.36;1
MASCULINO;36;MT;ATIVO PERMANENTE;2133.69;1379.26;1
FEMININO;52;RJ;BENEFICIARIO PENSAO;5218.82;-517.44;1
MASCULINO;57;PI;BENEFICIARIO PENSAO;2801.12;-624.80;1
FEMININO;56;MG;BENEFICIARIO PENSAO;4815.44;-4753.00;1
FEMININO;62;MG;BENEFICIARIO PENSAO;3943.18;1751.96;1
MASCULINO;51;RJ;CELETISTA EMPREGADO;2312.08;-600.30;1
FEMININO;40;RS;CELETISTA EMPREGADO;1645.24;1416.88;1
MASCULINO;38;PI;ATIVO PERMANENTE;2399.77;1261.05;1
MASCULINO;38;MT;CELETISTA EMPREGADO;2500.40;1947.10;1
FEMININO;36;CE;CELETISTA EMPREGADO;7065.84;1365.18;1
MASCULINO;82;SP;APOSENTADO;650.08;312.43;1
MASCULINO;39;RS;ATIVO PERMANENTE;4216.33;-2246.72;1
MASCULINO;38;DF;ATIVO PERMANENTE;4330.29;3339.72;1
FEMININO;36;CE;ATIVO PERMANENTE;3754.64;-983.82;1
MASCULINO;35;DF;ATIVO PERMANENTE;9582.42;-3629.40;1
MASCULINO;38;CE;ATIVO PERMANENTE;6320.97;-3783.12;1
FEMININO;36;PI;CELETISTA EMPREGADO;6387.33;5437.68;1
MASCULINO;36;DF;ATIVO PERMANENTE;4373.88;2692.40;1
FEMININO;86;PE;APOSENTADO;919.60;-2446.35;1
FEMININO;37;DF;ATIVO PERMANENTE;1712.04;672.50;1
FEMININO;76;PA;BENEFICIARIO PENSAO;4778.66;2318.94;1
FEMININO;39;GO;ATIVO PERMANENTE;4480.10;5440.05;1
MASCULINO;36;DF;ATIVO PERMANENTE;2927.43;1406.43;1
FEMININO;38;DF;ATIVO PERMANENTE;5548.46;-2399.10;1
FEMININO;91;PE;APOSENTADO;384.89;-1437.55;1
MASCULINO;52;RJ;ATIVO PERMANENTE;2443.70;71.90;1
FEMININO;36;DF;ATIVO PERMANENTE;5651.24;-2014.65;1
FEMININO;88;RJ;BENEFICIARIO PENSAO;350.00;393.33;1
MASCULINO;37;DF;ATIVO PERMANENTE;2166.52;618.52;1
MASCULINO;85;SP;APOSENTADO;1265.28;156.28;1
MASCULINO;32;RO;ATIVO PERMANENTE;8459.11;-1657.68;1
FEMININO;46;MA;BENEFICIARIO PENSAO;1339.30;-194.04;1
MASCULINO;38;MS;ATIVO PERMANENTE;2552.00;-208.12;1
FEMININO;37;PI;ATIVO PERMANENTE;3574.72;4389.38;1
FEMININO;48;MG;ATIVO PERMANENTE;876.34;1082.20;1
FEMININO;37;MS;ATIVO PERMANENTE;4341.08;-3809.70;1
MASCULINO;80;AP;APOSENTADO;2125.08;208.58;1
MASCULINO;44;PB;ATIVO PERMANENTE;1963.42;19.64;1
FEMININO;46;SP;ATIVO PERMANENTE;5372.97;-1165.40;1
FEMININO;36;CE;ATIVO PERMANENTE;3776.85;-24.27;1
MASCULINO;38;PR;ATIVO PERMANENTE;11039.43;5996.64;1
FEMININO;85;PA;APOSENTADO;3130.28;3375.71;1
FEMININO;36;PA;ATIVO PERMANENTE;2745.64;-459.43;1
FEMININO;31;RO;ATIVO PERMANENTE;5502.59;-7930.15;1
FEMININO;45;PB;BENEFICIARIO PENSAO;1252.93;1534.44;1
FEMININO;85;RS;APOSENTADO;5372.16;2049.68;1
FEMININO;79;SP;BENEFICIARIO PENSAO;8951.16;-1610.47;1
FEMININO;45;DF;BENEFICIARIO PENSAO;7255.79;-969.54;1
MASCULINO;52;MG;ATIVO PERMANENTE;2355.80;212.78;1
MASCULINO;38;DF;ATIVO PERMANENTE;7808.23;-1749.88;1
FEMININO;42;RS;ATIVO PERMANENTE;18166.96;-11864.30;1
MASCULINO;37;DF;ATIVO PERMANENTE;1292.08;777.88;1
MASCULINO;29;AC;ATIVO PERMANENTE;4311.98;-5206.08;1
FEMININO;38;DF;ATIVO PERMANENTE;3455.36;-2491.09;1
FEMININO;39;RS;CELETISTA EMPREGADO;2937.93;2771.74;1
FEMININO;38;DF;ATIVO PERMANENTE;3131.28;523.44;1
MASCULINO;37;DF;ATIVO PERMANENTE;5921.97;-1930.25;1
FEMININO;70;PR;BENEFICIARIO PENSAO;2558.20;559.44;1
MASCULINO;36;DF;ATIVO PERMANENTE;5507.97;-335.25;1
MASCULINO;42;TO;ATIVO PERMANENTE;960.86;-175.68;1
FEMININO;48;MG;NOMEADO CARGO COMIS;6337.91;3290.72;1
FEMININO;42;BA;ATIVO PERMANENTE;3039.54;-3178.21;1
FEMININO;50;RJ;BENEFICIARIO PENSAO;1683.30;-1268.40;1
FEMININO;39;RS;ATIVO PERMANENTE;3623.82;2274.94;1
MASCULINO;37;DF;ATIVO PERMANENTE;5712.24;-885.90;1
MASCULINO;41;MG;ATIVO PERMANENTE;11043.42;443.28;1
FEMININO;31;PA;ATIVO PERMANENTE;2802.60;1119.93;1
FEMININO;52;RJ;BENEFICIARIO PENSAO;2489.18;-433.12;1
MASCULINO;54;SP;ATIVO PERMANENTE;12061.57;9421.10;1
FEMININO;76;PA;APOSENTADO;6095.88;3833.28;1
FEMININO;33;AP;ATIVO PERMANENTE;2127.31;-1018.44;1
FEMININO;52;SP;BENEFICIARIO PENSAO;1685.08;109.83;1
MASCULINO;51;TO;ATIVO PERMANENTE;2067.87;-2806.83;1
FEMININO;31;PA;ATIVO PERMANENTE;3703.59;3869.94;1
FEMININO;83;PB;BENEFICIARIO PENSAO;3343.02;2514.59;1
MASCULINO;79;SE;APOSENTADO;12715.01;1.08;1
FEMININO;40;PB;BENEFICIARIO PENSAO;2422.72;-1038.30;1
FEMININO;43;PB;BENEFICIARIO PENSAO;3731.79;-8428.68;1
FEMININO;37;RS;ATIVO PERMANENTE;4974.81;-857.46;1
MASCULINO;32;PA;ATIVO PERMANENTE;2735.68;55.76;1
MASCULINO;31;PA;ATIVO PERMANENTE;2588.76;1947.24;1
MASCULINO;38;MS;ATIVO PERMANENTE;3622.03;1367.07;1
FEMININO;60;PB;BENEFICIARIO PENSAO;15030.80;-19992.06;1
MASCULINO;53;RJ;ATIVO PERMANENTE;2242.91;-2393.75;1
FEMININO;45;SC;ATIVO PERMANENTE;7785.14;9903.18;1
FEMININO;41;PB;BENEFICIARIO PENSAO;406.86;6.00;1
FEMININO;39;PB;BENEFICIARIO PENSAO;406.02;12.00;1
FEMININO;43;PB;BENEFICIARIO PENSAO;879.87;698.80;1
FEMININO;46;PB;ATIVO PERMANENTE;12595.63;-2744.55;1
FEMININO;80;PA;BENEFICIARIO PENSAO;3536.45;4490.73;1
FEMININO;45;PB;BENEFICIARIO PENSAO;776.48;-865.62;1
MASCULINO;42;AM;ATIVO PERMANENTE;7473.08;750.88;1
MASCULINO;46;RN;ATIVO PERMANENTE;1789.34;0.00;1
FEMININO;52;PB;BENEFICIARIO PENSAO;723.14;0.00;1
MASCULINO;73;RJ;APOSENTADO;2003.41;-5045.97;1
FEMININO;31;AM;ATIVO PERMANENTE;2528.90;957.88;1
FEMININO;65;SP;BENEFICIARIO PENSAO;2229.84;-139.44;1
FEMININO;55;MG;BENEFICIARIO PENSAO;4896.88;-165.74;1
MASCULINO;46;SP;ATIVO PERMANENTE;10855.09;-3510.92;1
FEMININO;85;PA;APOSENTADO;3060.00;-2389.94;1
FEMININO;37;CE;ATIVO PERMANENTE;2911.74;1040.64;1
FEMININO;59;RJ;BENEFICIARIO PENSAO;1388.80;-544.62;1
FEMININO;47;AC;ATIVO PERMANENTE;5593.32;-1507.53;1
FEMININO;75;RJ;APOSENTADO;5106.64;-325.84;1
MASCULINO;75;PA;APOSENTADO;7442.36;4160.32;1
MASCULINO;31;RO;ATIVO PERMANENTE;5867.93;-927.10;1
MASCULINO;55;RJ;ATIVO PERMANENTE;1989.96;-279.00;1
FEMININO;43;PB;ATIVO PERMANENTE;4082.92;3714.08;1
FEMININO;39;RS;CELETISTA EMPREGADO;1430.17;-46.45;1
MASCULINO;55;RJ;CELETISTA EMPREGADO;3347.24;-1499.22;1
FEMININO;39;SC;ATIVO PERMANENTE;10744.06;8866.80;1
FEMININO;52;RJ;ATIVO PERMANENTE;6647.77;-22620.60;1
MASCULINO;90;RS;CLT APS DEC JUDICIAL;1023.17;994.95;1
FEMININO;41;RS;ATIVO PERMANENTE;4633.88;-802.05;1
FEMININO;52;RJ;BENEFICIARIO PENSAO;1730.80;-135.00;1
FEMININO;70;RJ;BENEFICIARIO PENSAO;6721.68;1184.02;1
FEMININO;75;MT;BENEFICIARIO PENSAO;2300.18;1663.34;1
FEMININO;39;RS;ATIVO PERMANENTE;4629.68;-1760.92;1
MASCULINO;77;PA;APOSENTADO;2424.26;-2552.29;1
FEMININO;37;CE;ATIVO PERMANENTE;9122.10;-9455.40;1
FEMININO;39;RS;CELETISTA EMPREGADO;2046.47;1871.16;1
FEMININO;35;AM;ATIVO PERMANENTE;3126.06;-442.48;1
MASCULINO;53;RJ;ATIVO PERMANENTE;2304.03;1997.34;1
FEMININO;77;PB;BENEFICIARIO PENSAO;3533.80;2005.44;1
FEMININO;70;MA;BENEFICIARIO PENSAO;3766.56;-1406.46;1
MASCULINO;48;RJ;ATIVO PERMANENTE;8985.19;-5809.72;1
MASCULINO;54;SP;CEDIDO SUS LEI 8270;1327.52;136.82;1
FEMININO;67;SP;APOSENTADO;4217.01;3940.02;1
FEMININO;39;RS;CELETISTA EMPREGADO;6780.00;383.59;1
MASCULINO;55;SC;CELETISTA EMPREGADO;1732.77;0.00;1
FEMININO;61;RJ;ATIVO PERMANENTE;2840.20;-3738.69;1
FEMININO;38;DF;ATIVO PERMANENTE;5903.11;-2586.92;1
MASCULINO;53;MG;ATIVO PERMANENTE;6334.91;-332.14;1
FEMININO;53;RJ;ATIVO PERMANENTE;386.76;86.14;1
FEMININO;51;ES;ATIVO PERMANENTE;4747.53;2663.64;1
MASCULINO;78;SP;APOSENTADO;1416.14;-1612.79;1
MASCULINO;36;DF;ATIVO PERMANENTE;5070.14;-1347.72;1
MASCULINO;38;PI;ATIVO PERMANENTE;5200.14;-741.04;1
FEMININO;49;MG;BENEFICIARIO PENSAO;4841.02;-269.88;1
FEMININO;57;RJ;APOSENTADO;12571.38;1160.88;1
FEMININO;47;RR;ATIVO PERMANENTE;5999.62;3539.27;1
FEMININO;32;PA;ATIVO PERMANENTE;2588.65;-1706.43;1
FEMININO;82;PA;APOSENTADO;4124.92;-3044.40;1
MASCULINO;57;MG;CEDIDO SUS LEI 8270;2547.01;-2892.78;1
FEMININO;94;PR;BENEFICIARIO PENSAO;2933.94;2951.95;1
FEMININO;74;RJ;BENEFICIARIO PENSAO;1454.42;899.80;1
MASCULINO;53;RJ;CEDIDO SUS LEI 8270;3470.61;3.84;1
MASCULINO;29;AM;ATIVO PERMANENTE;2878.25;1193.70;1
MASCULINO;36;GO;ATIVO PERMANENTE;1966.40;2599.98;1
FEMININO;66;RS;BENEFICIARIO PENSAO;10713.48;2485.36;1
FEMININO;39;CE;BENEFICIARIO PENSAO;1965.07;1411.58;1
FEMININO;77;PA;APOSENTADO;5663.77;6549.00;1
FEMININO;37;TO;ATIVO PERMANENTE;2573.30;-1378.01;1
FEMININO;53;BA;BENEFICIARIO PENSAO;2367.84;-1688.72;1
FEMININO;82;CE;APOSENTADO;2988.00;-188.22;1
MASCULINO;36;DF;ATIVO PERMANENTE;3029.50;1726.26;1
MASCULINO;63;SP;ATIVO PERMANENTE;1663.74;1607.79;1
FEMININO;53;RJ;ATIVO PERMANENTE;2364.25;-4931.10;1
FEMININO;55;RJ;BENEFICIARIO PENSAO;2387.52;-3875.04;1
MASCULINO;72;PE;BENEFICIARIO PENSAO;2042.46;-759.36;1
